date,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi
2023-01-03,8521,2859,5662,9316,3045,6271,85,22,63,17922,5926,11996
2023-01-04,8297,1949,6348,4699,5617,-918,90,22,68,13086,7588,5498
2023-01-05,10614,3227,7387,7265,4234,3031,100,19,81,17979,7480,10499
2023-01-06,11753,4227,7526,13095,3239,9856,100,16,84,24948,7482,17466
2023-01-09,11539,3308,8231,17695,3040,14655,100,13,87,29334,6361,22973
2023-01-10,11232,3368,7864,13423,3908,9515,100,11,89,24755,7287,17468
2023-01-11,9713,1837,7876,8772,6178,2594,100,11,89,18585,8026,10559
2023-01-12,9104,1816,7288,8883,7699,1184,96,11,85,18083,9526,8557
2023-01-13,9870,2680,7190,12822,6416,6406,95,11,84,22787,9107,13680
2023-01-16,9333,1678,7655,14639,6214,8425,89,12,77,24061,7904,16157
2023-01-17,9334,3380,5954,14046,5995,8051,90,12,78,23470,9387,14083
2023-01-30,8469,2690,5779,5383,2406,2977,89,12,77,13941,5108,8833
2023-01-31,7124,5393,1731,2482,11460,-8978,90,14,76,9696,16867,-7171
2023-02-01,7815,4854,2961,5169,5373,-204,90,14,76,13074,10241,2833
2023-02-02,8458,4458,4000,7327,2051,5276,91,14,77,15876,6523,9353
2023-02-03,7892,4524,3368,5729,3181,2548,91,14,77,13712,7719,5993
2023-02-06,7631,2769,4862,3778,11499,-7721,93,15,78,11502,14283,-2781
2023-02-07,8587,3442,5145,5075,8722,-3647,93,15,78,13755,12179,1576
2023-02-08,12633,4601,8032,13465,4876,8589,93,15,78,26191,9492,16699
2023-02-09,10871,4428,6443,8112,6753,1359,93,15,78,19076,11196,7880
2023-02-10,11275,5001,6274,8157,7211,946,102,16,86,19534,12228,7306
2023-02-13,14247,4091,10156,7155,9221,-2066,102,16,86,21504,13328,8176
2023-02-14,13062,2413,10649,9388,6083,3305,81,14,67,22531,8510,14021
2023-02-15,6811,4420,2391,1919,6842,-4923,81,16,65,8811,11278,-2467
2023-02-16,7715,4918,2797,10175,1777,8398,86,16,70,17976,6711,11265
2023-02-17,8170,5849,2321,4443,5084,-641,81,18,63,12694,10951,1743
2023-02-20,9867,5686,4181,7797,3649,4148,81,18,63,17745,9353,8392
2023-02-21,10089,5613,4476,6303,3977,2326,81,18,63,16473,9608,6865
2023-02-22,9673,5908,3765,3185,8062,-4877,81,19,62,12939,13989,-1050
2023-02-23,12030,6716,5314,12148,3143,9005,81,19,62,24259,9878,14381
2023-02-24,9945,5954,3991,5473,4382,1091,81,21,60,15499,10357,5142
2023-03-01,12047,5927,6120,4543,5350,-807,81,21,60,16671,11298,5373
2023-03-02,12834,6571,6263,4886,6456,-1570,81,21,60,17801,13048,4753
2023-03-03,14210,7920,6290,5807,3943,1864,81,19,62,20098,11882,8216
2023-03-06,12921,7387,5534,7612,3543,4069,80,19,61,20613,10949,9664
2023-03-07,15058,8098,6960,10999,3591,7408,80,17,63,26137,11706,14431
2023-03-08,12346,7319,5027,3800,10219,-6419,80,19,61,16226,17557,-1331
2023-03-09,12654,7768,4886,2404,12245,-9841,79,19,60,15137,20032,-4895
2023-03-10,13210,10363,2847,1327,12684,-11357,79,11,68,14616,23058,-8442
2023-03-13,12669,8635,4034,7352,8117,-765,79,10,69,20100,16762,3338
2023-03-14,12612,11005,1607,3454,16419,-12965,78,11,67,16144,27435,-11291
2023-03-15,8091,6899,1192,3114,9095,-5981,92,9,83,11297,16003,-4706
2023-03-16,8670,9858,-1188,4985,7002,-2017,94,9,85,13749,16869,-3120
2023-03-17,8743,7035,1708,12345,1870,10475,89,8,81,21177,8913,12264
2023-03-20,9382,6716,2666,5446,8349,-2903,81,8,73,14909,15073,-164
2023-03-21,9559,5695,3864,8695,3427,5268,81,6,75,18335,9128,9207
2023-03-22,9940,3833,6107,12953,2143,10810,85,4,81,22978,5980,16998
2023-03-23,9291,4456,4835,14150,2252,11898,86,4,82,23527,6712,16815
2023-03-24,9727,5146,4581,11645,4009,7636,82,4,78,21454,9159,12295
2023-03-27,10223,6855,3368,5096,3826,1270,83,5,78,15402,10686,4716
2023-03-28,10388,8688,1700,4260,8643,-4383,94,5,89,14742,17336,-2594
2023-03-29,9890,7120,2770,5398,3711,1687,103,5,98,15391,10836,4555
2023-03-30,9720,6393,3327,8326,2762,5564,103,5,98,18149,9160,8989
2023-03-31,9858,6154,3704,8546,2495,6051,103,5,98,18507,8654,9853
2023-04-06,10659,7295,3364,7619,3220,4399,102,7,95,18380,10522,7858
2023-04-07,10860,7967,2893,8223,3647,4576,102,7,95,19185,11621,7564
2023-04-10,11860,6263,5597,6039,5367,672,101,7,94,18000,11637,6363
2023-05-12,13076,7265,5811,3940,7711,-3771,78,11,67,17094,14987,2107
2023-05-15,14855,9107,5748,6641,5676,965,78,11,67,21574,14794,6780
2023-05-16,15717,5968,9749,11012,4888,6124,78,10,68,26807,10866,15941
2023-05-17,9756,4914,4842,12265,1555,10710,78,9,69,22099,6478,15621
2023-05-18,10645,5379,5266,7409,1995,5414,74,8,66,18128,7382,10746
2023-05-19,10332,5909,4423,6103,2621,3482,77,6,71,16512,8536,7976
2023-05-22,10831,7129,3702,5038,4345,693,77,6,71,15946,11480,4466
2023-05-23,11226,7816,3410,5294,4297,997,77,6,71,16597,12119,4478
2023-05-24,10893,8819,2074,5539,9226,-3687,82,7,75,16514,18052,-1538
2023-05-25,13148,8574,4574,6947,7451,-504,82,7,75,20177,16032,4145
2023-05-26,13980,5871,8109,7598,6609,989,82,4,78,21660,12484,9176
2023-05-29,15680,4858,10822,3626,14277,-10651,83,4,79,19389,19139,250
2023-05-30,14893,5542,9351,5701,15456,-9755,83,4,79,20677,21002,-325
2023-05-31,14063,5743,8320,4992,13859,-8867,83,4,79,19138,19606,-468
2023-06-01,13347,6667,6680,4762,16089,-11327,88,6,82,18197,22762,-4565
2023-06-02,15990,7282,8708,9867,13314,-3447,88,5,83,25945,20601,5344
2023-06-05,16272,7398,8874,5289,15894,-10605,83,5,78,21644,23297,-1653
2023-06-06,17326,8013,9313,7124,14763,-7639,83,5,78,24533,22781,1752
2023-06-07,19092,7629,11463,10883,12609,-1726,83,5,78,30058,20243,9815
2023-06-08,17215,6907,10308,4560,20573,-16013,83,5,78,21858,27485,-5627
2023-06-09,18005,6925,11080,7426,16895,-9469,81,5,76,25512,23825,1687
2023-06-12,19454,6579,12875,4491,15396,-10905,83,4,79,24028,21979,2049
2023-06-13,20020,7183,12837,7946,15176,-7230,91,3,88,28057,22362,5695
2023-06-14,18419,6971,11448,5165,18928,-13763,94,3,91,23678,25902,-2224
2023-06-15,21481,7856,13625,7215,15490,-8275,96,1,95,28792,23347,5445
2023-06-16,18815,7525,11290,6465,19259,-12794,100,7,93,25380,26791,-1411
2023-06-19,20161,9096,11065,8781,19408,-10627,136,7,129,29078,28511,567
2023-06-20,21274,10261,11013,6981,20272,-13291,133,7,126,28388,30540,-2152
2023-06-21,6954,12353,-5399,4466,1848,2618,133,7,126,11553,14208,-2655
2023-06-26,6877,13330,-6453,3874,5030,-1156,150,7,143,10901,18367,-7466
2023-06-27,5446,12225,-6779,3432,3372,60,150,10,140,9028,15607,-6579
2023-06-28,5430,11581,-6151,4068,2930,1138,160,11,149,9658,14522,-4864
2023-06-29,6879,11102,-4223,2195,7907,-5712,163,11,152,9237,19020,-9783
2023-06-30,7343,10131,-2788,3166,4254,-1088,186,11,175,10695,14396,-3701
2023-07-03,9926,10585,-659,6035,2795,3240,199,10,189,16160,13390,2770
2023-07-04,11427,10459,968,5357,2555,2802,211,8,203,16995,13022,3973
