date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,open,high,low,close,volume
2008-10-01,7166,9833,-2667,34279,18692,15587,2137,14357,-12220,43582,42882,700,5259,8042,-2783,11,483,-472,0,3,-3,5270,8528,-3258,5599.0,5718.0,5598.0,5676.0,70474
2008-10-02,7484,10012,-2528,35729,18439,17290,2060,17199,-15139,45273,45650,-377,5513,8792,-3279,11,856,-845,0,3,-3,5524,9651,-4127,5721.0,5739.0,5555.0,5618.0,81005
2008-10-03,7988,8305,-317,33969,19425,14544,2265,17931,-15666,44222,45661,-1439,6866,10326,-3460,11,498,-487,0,3,-3,6877,10827,-3950,5550.0,5685.0,5490.0,5645.0,78624
2008-10-06,7223,9162,-1939,36464,19809,16655,2257,17724,-15467,45944,46695,-751,7329,10563,-3234,11,1031,-1020,0,3,-3,7340,11597,-4257,5488.0,5500.0,5382.0,5387.0,72911
2008-10-07,6849,8977,-2128,37080,20559,16521,2304,17591,-15287,46233,47127,-894,7485,10007,-2522,11,1002,-991,0,3,-3,7496,11012,-3516,5250.0,5485.0,5222.0,5445.0,91706
2008-10-08,6854,10154,-3300,38621,20625,17996,2303,18351,-16048,47778,49130,-1352,7097,10490,-3393,11,821,-810,0,3,-3,7108,11314,-4206,5249.0,5345.0,5065.0,5112.0,106404
2008-10-09,6099,8004,-1905,39844,21840,18004,2291,18215,-15924,48234,48059,175,6873,9892,-3019,11,1004,-993,0,3,-3,6884,10899,-4015,5186.0,5254.0,5058.0,5062.0,113227
2008-10-13,7867,8696,-829,43786,24542,19244,2409,19219,-16810,54062,52457,1605,10385,13172,-2787,11,901,-890,0,3,-3,10396,14076,-3680,4885.0,4978.0,4885.0,4945.0,65331
2008-10-14,13112,9195,3917,41912,26357,15555,2780,17827,-15047,57804,53379,4425,14774,13873,901,11,1043,-1032,0,6,-6,14785,14922,-137,5286.0,5287.0,5236.0,5287.0,47432
2008-10-15,6428,6419,9,41676,27178,14498,3010,17351,-14341,51114,50948,166,7626,7174,452,11,930,-919,0,3,-3,7637,8107,-470,5297.0,5297.0,5153.0,5245.0,60484
2008-10-16,3335,5194,-1859,29720,17059,12661,2854,15012,-12158,35909,37265,-1356,1123,6141,-5018,11,158,-147,0,3,-3,1134,6302,-5168,4978.0,4978.0,4978.0,4978.0,3373
2008-10-17,3778,6261,-2483,32513,16900,15613,2237,20657,-18420,38528,43818,-5290,2053,9485,-7432,11,322,-311,0,3,-3,2064,9810,-7746,4894.0,4968.0,4804.0,4804.0,72243
2008-10-20,4362,5768,-1406,38777,17827,20950,2328,23054,-20726,45467,46649,-1182,2910,9106,-6196,11,149,-138,0,3,-3,2921,9258,-6337,4804.0,4836.0,4636.0,4823.0,86475
2008-10-21,4480,6061,-1581,42869,18317,24552,2334,22678,-20344,49683,47056,2627,3188,8102,-4914,11,459,-448,0,3,-3,3199,8564,-5365,4930.0,4950.0,4735.0,4817.0,117280
2008-10-22,4302,6187,-1885,43427,18669,24758,2188,24159,-21971,49917,49015,902,3493,9278,-5785,11,469,-458,0,3,-3,3504,9750,-6246,4738.0,4855.0,4650.0,4656.0,114002
2008-10-23,3963,6596,-2633,45226,18083,27143,711,24976,-24265,49900,49655,245,3906,10603,-6697,11,558,-547,0,3,-3,3917,11164,-7247,4494.0,4528.0,4494.0,4494.0,28538
2008-10-24,3947,7486,-3539,46781,18456,28325,752,26984,-26232,51480,52926,-1446,5098,12193,-7095,11,638,-627,0,3,-3,5109,12834,-7725,4395.0,4439.0,4337.0,4337.0,31793
2008-10-27,3098,8799,-5701,50756,17779,32977,886,27283,-26397,54740,53861,879,5175,12029,-6854,11,632,-621,0,3,-3,5186,12664,-7478,4126.0,4226.0,4034.0,4034.0,89165
2008-10-28,3593,9753,-6160,51159,18639,32520,1141,21254,-20113,55893,49646,6247,4891,9742,-4851,11,555,-544,0,3,-3,4902,10300,-5398,3921.0,4316.0,3811.0,4316.0,162434
2008-10-29,2652,10620,-7968,51738,19078,32660,1254,20524,-19270,55644,50222,5422,4932,7842,-2910,11,902,-891,0,3,-3,4943,8747,-3804,4618.0,4618.0,4212.0,4288.0,170198
2008-10-30,2842,10196,-7354,48944,18660,30284,2446,13798,-11352,54232,42654,11578,5082,5368,-286,11,492,-481,0,3,-3,5093,5863,-770,4376.0,4594.0,4361.0,4594.0,71800
2008-10-31,3300,11451,-8151,48061,19168,28893,2752,11692,-8940,54113,42311,11802,5169,6059,-890,11,774,-763,0,3,-3,5180,6836,-1656,4594.0,4910.0,4530.0,4844.0,172208
2008-11-03,3064,10970,-7906,47106,18830,28276,3109,11123,-8014,53279,40923,12356,1076,3828,-2752,11,1765,-1754,0,3,-3,1087,5596,-4509,4910.0,4994.0,4784.0,4992.0,146465
2008-11-04,3825,11008,-7183,45771,19189,26582,3280,10897,-7617,52876,41094,11782,1219,4891,-3672,11,2015,-2004,0,3,-3,1230,6909,-5679,4965.0,5007.0,4836.0,4978.0,130831
2008-11-05,5230,11213,-5983,46883,19091,27792,2479,15539,-13060,54592,45843,8749,1077,4900,-3823,11,2066,-2055,0,0,0,1088,6966,-5878,5080.0,5100.0,4893.0,4900.0,134188
2008-11-06,5457,11810,-6353,51951,19997,31954,2244,22496,-20252,59652,54303,5349,986,5179,-4193,11,1903,-1892,0,0,0,997,7082,-6085,4680.0,4700.0,4557.0,4557.0,61117
2008-11-07,5510,11091,-5581,56450,19050,37400,1385,26195,-24810,63345,56336,7009,1761,4446,-2685,11,1782,-1771,0,0,0,1772,6228,-4456,4310.0,4662.0,4272.0,4633.0,168009
2008-11-10,5836,10874,-5038,59007,20020,38987,1196,26449,-25253,66039,57343,8696,1881,4842,-2961,11,1782,-1771,0,0,0,1892,6624,-4732,4658.0,4692.0,4551.0,4632.0,118580
2008-11-11,5642,11763,-6121,61065,19461,41604,1206,26544,-25338,67913,57768,10145,1922,4413,-2491,12,1746,-1734,0,0,0,1934,6159,-4225,4477.0,4645.0,4465.0,4474.0,121380
2008-11-12,5671,11539,-5868,61731,20119,41612,1289,28265,-26976,68691,59923,8768,1426,4114,-2688,11,1667,-1656,0,0,0,1437,5781,-4344,4488.0,4596.0,4420.0,4521.0,127683
2008-11-13,5615,12650,-7035,63482,19738,43744,1452,29092,-27640,70549,61480,9069,1792,4261,-2469,11,1923,-1912,0,0,0,1803,6184,-4381,4305.0,4331.0,4206.0,4285.0,95728
2008-11-14,6108,13689,-7581,65990,21447,44543,1420,30855,-29435,73518,65991,7527,2042,5310,-3268,10,2147,-2137,0,0,0,2052,7457,-5405,4499.0,4514.0,4345.0,4380.0,117202
2008-11-17,5944,13310,-7366,66755,21514,45241,1400,30995,-29595,74099,65819,8280,1390,4808,-3418,10,1933,-1923,0,0,0,1400,6741,-5341,4280.0,4432.0,4263.0,4357.0,107475
2008-11-18,5086,13299,-8213,66720,19719,47001,1373,32071,-30698,73179,65089,8090,1398,6015,-4617,10,2589,-2579,0,0,0,1408,8604,-7196,4351.0,4351.0,4207.0,4244.0,105169
2008-11-19,5583,13782,-8199,69351,19828,49523,1583,33252,-31669,76517,66862,9655,1046,6740,-5694,65,1094,-1029,0,0,0,1111,7834,-6723,4238.0,4289.0,4183.0,4261.0,66464
2008-11-20,5057,4890,167,52981,11569,41412,1149,34592,-33443,59187,51051,8136,1523,5055,-3532,10,479,-469,0,0,0,1533,5534,-4001,3953.0,4027.0,3866.0,3903.0,90822
2008-11-21,4239,4870,-631,53941,12080,41861,1143,33089,-31946,59323,50039,9284,1671,5449,-3778,10,304,-294,0,0,0,1681,5753,-4072,3880.0,4129.0,3815.0,4121.0,125186
2008-11-24,3961,5118,-1157,55071,11739,43332,1183,33058,-31875,60215,49915,10300,1514,4177,-2663,10,497,-487,0,0,0,1524,4674,-3150,4081.0,4108.0,3972.0,4045.0,100411
2008-11-25,4973,5341,-368,55287,12257,43030,1243,34218,-32975,61503,51816,9687,1567,3276,-1709,10,651,-641,0,0,0,1577,3927,-2350,4222.0,4285.0,4112.0,4199.0,123548
2008-11-26,4300,5358,-1058,57401,12225,45176,1308,34485,-33177,63009,52068,10941,1835,3012,-1177,10,425,-415,0,0,0,1845,3437,-1592,4237.0,4268.0,4176.0,4209.0,107767
2008-11-27,3370,6820,-3450,53940,13074,40866,1383,28815,-27432,58693,48709,9984,2387,2207,180,10,155,-145,0,0,0,2397,2362,35,4330.0,4488.0,4292.0,4430.0,105400
2008-11-28,3614,7905,-4291,54991,13787,41204,1483,26208,-24725,60088,47900,12188,3383,2247,1136,10,314,-304,0,0,0,3393,2561,832,4435.0,4465.0,4388.0,4460.0,84216
2008-12-01,2915,8903,-5988,49705,15236,34469,1489,12652,-11163,54109,36791,17318,2458,1403,1055,10,77,-67,0,92,-92,2468,1572,896,4420.0,4580.0,4389.0,4501.0,106527
2008-12-02,3786,7362,-3576,51258,14860,36398,1395,22696,-21301,56439,44918,11521,1796,1364,432,10,1063,-1053,0,92,-92,1806,2519,-713,4299.0,4324.0,4206.0,4240.0,89986
2008-12-03,4275,7992,-3717,53314,14115,39199,1236,25519,-24283,58825,47626,11199,1902,1146,756,10,1282,-1272,0,92,-92,1912,2520,-608,4268.0,4306.0,4186.0,4188.0,94480
2008-12-04,4870,7964,-3094,54655,14167,40488,1152,26247,-25095,60677,48378,12299,1893,1297,596,10,1202,-1192,1,92,-91,1904,2591,-687,4246.0,4284.0,4100.0,4139.0,101106
2008-12-05,4590,7842,-3252,55307,14067,41240,1154,26045,-24891,61051,47954,13097,2203,1286,917,10,1170,-1160,1,92,-91,2214,2548,-334,4170.0,4202.0,4103.0,4179.0,91707
2008-12-08,5262,6801,-1539,54533,14838,39695,1199,24617,-23418,60994,46256,14738,4103,1262,2841,10,544,-534,0,92,-92,4113,1898,2215,4245.0,4471.0,4231.0,4471.0,92419
2008-12-09,4780,7931,-3151,50193,16450,33743,1127,20172,-19045,56100,44553,11547,3540,1496,2044,10,1369,-1359,0,0,0,3550,2865,685,4495.0,4546.0,4432.0,4460.0,108417
2008-12-10,4268,8842,-4574,49305,18001,31304,1064,16676,-15612,54637,43519,11118,3103,1724,1379,10,828,-818,0,0,0,3113,2552,561,4486.0,4724.0,4471.0,4691.0,115226
2008-12-11,5002,8790,-3788,44009,17606,26403,869,14895,-14026,49880,41291,8589,2908,1723,1185,10,1803,-1793,0,0,0,2918,3526,-608,4651.0,4704.0,4625.0,4666.0,96047
2008-12-12,4534,9677,-5143,43606,17779,25827,742,11376,-10634,48882,38832,10050,3269,2216,1053,10,1550,-1540,1,0,1,3280,3766,-486,4570.0,4643.0,4343.0,4425.0,120190
2008-12-15,4591,10522,-5931,41587,19433,22154,829,9747,-8918,47007,39702,7305,3067,2085,982,10,1691,-1681,1,0,1,3078,3776,-698,4615.0,4718.0,4553.0,4610.0,111291
2008-12-16,5333,10584,-5251,41611,21957,19654,792,9367,-8575,47736,41908,5828,2791,2372,419,10,1426,-1416,0,0,0,2801,3798,-997,4549.0,4614.0,4521.0,4585.0,84148
2008-12-17,6356,9594,-3238,46721,28437,18284,1029,10129,-9100,54106,48160,5946,3646,1826,1820,10,2575,-2565,0,0,0,3656,4401,-745,4688.0,4734.0,4622.0,4666.0,56705
2008-12-18,3949,4690,-741,30351,18324,12027,1059,8690,-7631,35359,31704,3655,2247,1198,1049,10,1164,-1154,0,0,0,2257,2362,-105,4680.0,4705.0,4596.0,4699.0,87280
2008-12-19,3890,4757,-867,30796,17657,13139,1221,8658,-7437,35907,31072,4835,2188,1150,1038,10,764,-754,0,0,0,2198,1914,284,4662.0,4724.0,4582.0,4680.0,108938
2008-12-22,3967,4745,-778,29786,17488,12298,821,9986,-9165,34574,32219,2355,2131,2793,-662,10,1722,-1712,0,92,-92,2141,4607,-2466,4720.0,4755.0,4498.0,4529.0,100137
2008-12-23,4483,4717,-234,29278,17153,12125,1036,12177,-11141,34797,34047,750,2147,3681,-1534,10,1393,-1383,0,92,-92,2157,5166,-3009,4507.0,4524.0,4290.0,4349.0,104885
2008-12-24,4279,5329,-1050,30633,16794,13839,1232,11587,-10355,36144,33710,2434,2320,2740,-420,10,933,-923,0,92,-92,2330,3765,-1435,4310.0,4399.0,4241.0,4379.0,103168
2008-12-25,4134,5056,-922,30532,16864,13668,1252,11598,-10346,35918,33518,2400,2412,1945,467,10,995,-985,0,92,-92,2422,3032,-610,4380.0,4405.0,4330.0,4405.0,43403
2008-12-26,4273,4753,-480,30524,17082,13442,2020,12075,-10055,36817,33910,2907,2506,1974,532,10,1604,-1594,0,92,-92,2516,3670,-1154,4372.0,4445.0,4339.0,4378.0,68149
2008-12-29,4240,5317,-1077,30502,15994,14508,2016,11637,-9621,36758,32948,3810,2659,1913,746,10,1254,-1244,0,92,-92,2669,3259,-590,4366.0,4399.0,4316.0,4386.0,47088
2008-12-30,4438,4482,-44,29841,17706,12135,1345,11303,-9958,35624,33491,2133,2585,2012,573,10,916,-906,0,92,-92,2595,3020,-425,4429.0,4605.0,4422.0,4565.0,71724
2008-12-31,4754,3932,822,28292,15232,13060,923,16923,-16000,33969,36087,-2118,1727,2388,-661,10,1844,-1834,0,0,0,1737,4232,-2495,4605.0,4614.0,4485.0,4540.0,68222
2009-01-05,6826,3730,3096,28669,17234,11435,1034,15408,-14374,36529,36372,157,1609,1627,-18,10,1630,-1620,0,0,0,1619,3257,-1638,4722.0,4797.0,4634.0,4670.0,97901
2009-01-06,7342,4244,3098,29254,16960,12294,1337,14736,-13399,37933,35940,1993,1920,1315,605,10,1662,-1652,0,0,0,1930,2977,-1047,4699.0,4735.0,4638.0,4706.0,90329
2009-01-07,7713,4381,3332,30539,15718,14821,1369,14138,-12769,39621,34237,5384,2039,1053,986,10,1660,-1650,0,0,0,2049,2713,-664,4758.0,4802.0,4711.0,4752.0,90885
2009-01-08,6642,4421,2221,31710,16701,15009,1296,15385,-14089,39648,36507,3141,1995,1559,436,10,2256,-2246,0,0,0,2005,3815,-1810,4650.0,4650.0,4434.0,4452.0,95701
2009-01-09,6906,4964,1942,34605,16303,18302,1346,18695,-17349,42857,39962,2895,2543,1695,848,10,1860,-1850,0,0,0,2553,3555,-1002,4447.0,4495.0,4405.0,4421.0,90308
2009-01-10,6420,5768,652,36493,16483,20010,1427,18945,-17518,44340,41196,3144,2507,1915,592,10,1860,-1850,0,0,0,2517,3775,-1258,4362.0,4425.0,4344.0,4374.0,56215
2009-01-12,6850,6361,489,38841,17755,21086,1521,20142,-18621,47212,44258,2954,2649,2018,631,10,1550,-1540,0,0,0,2659,3568,-909,4386.0,4472.0,4350.0,4429.0,93281
2009-01-13,8207,6414,1793,39139,18306,20833,1681,19633,-17952,49027,44353,4674,2930,1904,1026,10,983,-973,0,0,0,2940,2887,53,4361.0,4524.0,4360.0,4518.0,93835
2009-01-14,7021,6208,813,39852,18610,21242,1695,19603,-17908,48568,44421,4147,3022,2143,879,11,1764,-1753,0,0,0,3033,3907,-874,4490.0,4552.0,4478.0,4510.0,82268
2009-01-15,6860,7043,-183,47082,20712,26370,1531,22022,-20491,55473,49777,5696,3153,3116,37,11,1286,-1275,2,0,2,3166,4402,-1236,4222.0,4300.0,4222.0,4239.0,75818
2009-01-16,6246,6818,-572,51101,19781,31320,1631,23686,-22055,58978,50285,8693,3469,2915,554,11,1325,-1314,2,0,2,3482,4240,-758,4277.0,4329.0,4250.0,4323.0,78421
2009-01-17,6432,6457,-25,52260,20187,32073,1618,23062,-21444,60310,49706,10604,3456,2958,498,11,1325,-1314,2,0,2,3469,4283,-814,4330.0,4358.0,4306.0,4349.0,38490
2009-01-19,6176,6430,-254,50119,18978,31141,1621,22182,-20561,57916,47590,10326,3541,3656,-115,11,1956,-1945,2,0,2,3554,5612,-2058,4378.0,4394.0,4325.0,4357.0,58908
2009-01-20,5077,7233,-2156,51415,19080,32335,1833,23411,-21578,58325,49724,8601,1915,4946,-3031,11,1430,-1419,2,0,2,1928,6376,-4448,4266.0,4269.0,4205.0,4240.0,52093
2009-01-21,4037,4112,-75,46123,11917,34206,1293,23341,-22048,51453,39370,12083,728,5287,-4559,259,77,182,0,0,0,987,5364,-4377,4114.0,4265.0,4113.0,4254.0,36615
2009-02-02,4997,4809,188,47859,12173,35686,1113,22762,-21649,53969,39744,14225,1059,5561,-4502,1040,2,1038,0,0,0,2099,5563,-3464,4199.0,4199.0,4106.0,4161.0,50727
2009-02-03,6315,4911,1404,48108,13205,34903,1182,22714,-21532,55605,40830,14775,1375,5416,-4041,1238,2,1236,0,0,0,2613,5418,-2805,4168.0,4328.0,4161.0,4275.0,77684
2009-02-04,6339,5399,940,48663,13041,35622,1699,22711,-21012,56701,41151,15550,1978,5321,-3343,988,90,898,0,0,0,2966,5411,-2445,4327.0,4375.0,4285.0,4351.0,68432
2009-02-05,5649,5779,-130,50101,12923,37178,1636,22872,-21236,57386,41574,15812,1793,5790,-3997,408,2,406,0,0,0,2201,5792,-3591,4315.0,4389.0,4269.0,4270.0,82511
2009-02-06,6933,6035,898,49983,13394,36589,1637,22643,-21006,58553,42072,16481,1779,5888,-4109,468,2,466,0,0,0,2247,5890,-3643,4362.0,4479.0,4356.0,4443.0,94693
2009-02-09,6800,6826,-26,51963,14594,37369,1753,22714,-20961,60516,44134,16382,1732,5913,-4181,67,529,-462,0,0,0,1799,6442,-4643,4500.0,4522.0,4425.0,4456.0,71256
2009-02-10,7398,7167,231,53182,13921,39261,1805,22490,-20685,62385,43578,18807,2453,5938,-3485,67,145,-78,0,0,0,2520,6083,-3563,4456.0,4499.0,4435.0,4497.0,60664
2009-02-11,7796,7416,380,54657,14804,39853,1438,21666,-20228,63891,43886,20005,2661,5947,-3286,1136,2,1134,0,0,0,3797,5949,-2152,4385.0,4578.0,4372.0,4558.0,91929
2009-02-12,6051,7455,-1404,58529,16750,41779,1350,22138,-20788,65930,46343,19587,2336,5747,-3411,11,109,-98,0,0,0,2347,5856,-3509,4520.0,4564.0,4398.0,4445.0,112991
2009-02-13,7125,7250,-125,62609,19507,43102,1449,22534,-21085,71183,49291,21892,2393,5183,-2790,1044,2,1042,0,0,0,3437,5185,-1748,4459.0,4590.0,4451.0,4571.0,109267
2009-02-16,6841,6379,462,64932,22711,42221,1719,22272,-20553,73492,51362,22130,2678,4908,-2230,11,120,-109,0,0,0,2689,5028,-2339,4569.0,4588.0,4534.0,4575.0,69481
2009-02-17,5602,7314,-1712,69195,25867,43328,1944,22568,-20624,76741,55749,20992,2153,4864,-2711,35,959,-924,0,0,0,2188,5823,-3635,4521.0,4559.0,4437.0,4494.0,91320
2009-02-18,3376,6988,-3612,57600,16494,41106,1306,20333,-19027,62282,43815,18467,1417,390,1027,1004,0,1004,0,0,0,2421,390,2031,4455.0,4519.0,4426.0,4517.0,45601
2009-02-19,4114,6093,-1979,58120,16527,41593,1372,20671,-19299,63606,43291,20315,1986,486,1500,1186,0,1186,0,0,0,3172,486,2686,4411.0,4524.0,4334.0,4468.0,118698
2009-02-20,3608,7078,-3470,58627,16707,41920,1379,21057,-19678,63614,44842,18772,1649,820,829,311,0,311,0,0,0,1960,820,1140,4405.0,4453.0,4345.0,4363.0,105149
2009-02-23,4261,7876,-3615,59697,16081,43616,1148,22461,-21313,65106,46418,18688,2239,835,1404,1472,0,1472,0,0,0,3711,835,2876,4332.0,4433.0,4296.0,4426.0,102528
2009-02-24,4413,8452,-4039,58372,16656,41716,1321,23104,-21783,64106,48212,15894,2276,1029,1247,823,0,823,0,0,0,3099,1029,2070,4327.0,4395.0,4313.0,4381.0,83737
2009-02-25,5277,7920,-2643,58788,17365,41423,1231,23159,-21928,65296,48444,16852,2424,885,1539,1137,0,1137,0,0,0,3561,885,2676,4435.0,4520.0,4408.0,4466.0,105000
2009-02-26,4785,7125,-2340,59264,18236,41028,1242,22896,-21654,65291,48257,17034,1689,1535,154,980,0,980,0,0,0,2669,1535,1134,4520.0,4538.0,4440.0,4477.0,89516
2009-02-27,5440,7385,-1945,60663,18261,42402,1308,22301,-20993,67411,47947,19464,2262,1165,1097,1609,0,1609,0,0,0,3871,1165,2706,4472.0,4528.0,4452.0,4510.0,73633
2009-03-02,4481,7341,-2860,57132,17442,39690,1456,21643,-20187,63069,46426,16643,1726,2980,-1254,403,0,403,0,0,0,2129,2980,-851,4422.0,4459.0,4303.0,4331.0,101313
2009-03-03,5845,7355,-1510,58386,16181,42205,1588,23811,-22223,65819,47347,18472,2045,2695,-650,1303,0,1303,0,0,0,3348,2695,653,4270.0,4377.0,4238.0,4367.0,104158
2009-03-04,8470,7801,669,60682,18788,41894,1684,23319,-21635,70836,49908,20928,2792,2226,566,1961,0,1961,0,0,0,4753,2226,2527,4336.0,4516.0,4322.0,4511.0,109861
2009-03-05,9232,8060,1172,61352,21109,40243,1734,21951,-20217,72318,51120,21198,2812,1592,1220,1395,0,1395,0,0,0,4207,1592,2615,4541.0,4646.0,4539.0,4595.0,120308
2009-03-06,10191,9442,749,63415,20767,42648,1826,22215,-20389,75432,52424,23008,3217,1340,1877,2066,0,2066,0,0,0,5283,1340,3943,4550.0,4638.0,4540.0,4628.0,109500
2009-03-09,8501,8819,-318,62237,21742,40495,2073,21885,-19812,72811,52446,20365,3057,1962,1095,807,0,807,0,0,0,3864,1962,1902,4672.0,4675.0,4543.0,4624.0,93692
2009-03-10,9168,8742,426,61640,21622,40018,2040,22076,-20036,72848,52440,20408,3262,2497,765,639,0,639,0,0,0,3901,2497,1404,4601.0,4669.0,4567.0,4656.0,91653
2009-03-11,9164,8834,330,62412,23582,38830,1791,20825,-19034,73367,53241,20126,3181,2519,662,923,0,923,0,0,0,4104,2519,1585,4775.0,4785.0,4715.0,4758.0,77516
2009-03-12,9030,8011,1019,61477,23742,37735,1812,20332,-18520,72319,52085,20234,2923,2838,85,1440,0,1440,0,0,0,4363,2838,1525,4752.0,4779.0,4724.0,4748.0,66848
2009-03-13,12496,6472,6024,60856,27607,33249,1692,18474,-16782,75044,52553,22491,3057,2726,331,2177,0,2177,0,0,0,5234,2726,2508,4820.0,4942.0,4813.0,4900.0,98336
2009-03-16,14244,6207,8037,60667,32440,28227,1666,17720,-16054,76577,56367,20210,3407,3099,308,1188,0,1188,0,0,0,4595,3099,1496,4938.0,4985.0,4907.0,4962.0,79029
2009-03-17,15381,6368,9013,58317,32947,25370,1807,17828,-16021,75505,57143,18362,3209,3464,-255,1746,0,1746,0,0,0,4955,3464,1491,4966.0,5070.0,4946.0,5057.0,94430
2009-03-18,5009,4449,560,40438,10908,29530,1383,15738,-14355,46830,31095,15735,2431,216,2215,70,1065,-995,0,0,0,2501,1281,1220,5082.0,5096.0,5024.0,5067.0,59723
2009-03-19,5969,5027,942,40770,11085,29685,1361,16579,-15218,48100,32691,15409,2769,942,1827,144,846,-702,0,0,0,2913,1788,1125,5045.0,5105.0,4975.0,4980.0,105836
2009-03-20,6019,4492,1527,40856,11297,29559,1394,17273,-15879,48269,33062,15207,2595,2631,-36,148,1062,-914,0,5,-5,2743,3698,-955,5006.0,5040.0,4922.0,4950.0,106431
2009-03-23,7366,3807,3559,40581,12546,28035,1527,16416,-14889,49474,32769,16705,2508,2309,199,355,694,-339,0,9,-9,2863,3012,-149,5032.0,5132.0,4991.0,5131.0,95403
2009-03-24,7726,4335,3391,38130,11477,26653,1520,14472,-12952,47376,30284,17092,2485,1577,908,40,1450,-1410,0,17,-17,2525,3044,-519,5201.0,5270.0,5188.0,5262.0,99502
2009-03-25,9257,5091,4166,33604,11574,22030,1428,12664,-11236,44289,29329,14960,2254,2307,-53,9,842,-833,0,17,-17,2263,3166,-903,5254.0,5389.0,5232.0,5360.0,114172
2009-03-26,9456,4522,4934,30556,11252,19304,1380,11114,-9734,41392,26888,14504,2216,2534,-318,8,1418,-1410,0,1,-1,2224,3953,-1729,5349.0,5434.0,5317.0,5385.0,130922
2009-03-27,8711,5692,3019,28908,9514,19394,1168,11213,-10045,38787,26419,12368,2142,3081,-939,8,1420,-1412,0,11,-11,2150,4512,-2362,5434.0,5454.0,5336.0,5353.0,110172
2009-03-30,7396,5341,2055,28031,9122,18909,1210,10971,-9761,36637,25434,11203,1872,4692,-2820,8,1734,-1726,0,10,-10,1880,6436,-4556,5346.0,5360.0,5143.0,5175.0,111500
2009-03-31,7021,5576,1445,28931,9799,19132,1242,10852,-9610,37194,26227,10967,1776,4967,-3191,8,727,-719,0,17,-17,1784,5711,-3927,5225.0,5295.0,5175.0,5201.0,105649
2009-04-01,8372,4991,3381,28734,10135,18599,1172,10783,-9611,38278,25909,12369,1988,4641,-2653,8,288,-280,0,3,-3,1996,4932,-2936,5228.0,5344.0,5222.0,5314.0,135958
2009-04-02,11582,5180,6402,31421,12930,18491,1208,10516,-9308,44211,28626,15585,2193,3319,-1126,8,424,-416,23,0,23,2224,3743,-1519,5400.0,5517.0,5400.0,5511.0,115854
2009-04-03,11120,5344,5776,30474,13359,17115,1196,10962,-9766,42790,29665,13125,2124,2751,-627,8,1275,-1267,23,0,23,2155,4026,-1871,5562.0,5567.0,5475.0,5509.0,103180
2009-04-06,10989,4743,6246,30432,13530,16902,1082,11211,-10129,42503,29484,13019,2299,2682,-383,8,1792,-1784,0,5,-5,2307,4479,-2172,5560.0,5619.0,5493.0,5525.0,105000
2009-04-07,11335,4336,6999,31776,14019,17757,1133,10864,-9731,44244,29219,15025,2389,2556,-167,8,1116,-1108,1,0,1,2398,3672,-1274,5503.0,5587.0,5464.0,5583.0,97735
2009-04-08,8933,5088,3845,31453,13409,18044,1192,9765,-8573,41578,28262,13316,2375,3615,-1240,0,1989,-1989,0,24,-24,2375,5628,-3253,5501.0,5583.0,5416.0,5456.0,134387
2009-04-09,11541,4529,7012,33972,15767,18205,1432,8849,-7417,46945,29145,17800,2495,2768,-273,0,1060,-1060,20,0,20,2515,3828,-1313,5538.0,5718.0,5525.0,5712.0,113141
2009-04-10,12600,5337,7263,34260,18091,16169,1438,8202,-6764,48298,31630,16668,2602,3342,-740,0,1416,-1416,47,0,47,2649,4758,-2109,5762.0,5830.0,5696.0,5827.0,127509
2009-04-13,13691,5322,8369,33383,18522,14861,1438,6715,-5277,48512,30559,17953,2641,2703,-62,0,2261,-2261,47,0,47,2688,4964,-2276,5835.0,5876.0,5786.0,5846.0,108378
2009-04-14,15835,6548,9287,34151,23779,10372,1175,5779,-4604,51161,36106,15055,3609,3214,395,0,2205,-2205,0,0,0,3609,5419,-1810,5825.0,5901.0,5785.0,5858.0,106808
2009-04-15,4785,4538,247,29338,13367,15971,1018,3922,-2904,35141,21827,13314,2705,423,2282,527,144,383,0,0,0,3232,567,2665,5858.0,5895.0,5782.0,5861.0,57688
2009-04-16,6130,4762,1368,26904,14418,12486,1097,4213,-3116,34131,23393,10738,1942,992,950,578,194,384,0,4,-4,2520,1190,1330,5999.0,6047.0,5950.0,5994.0,112966
2009-04-17,4327,5493,-1166,28256,14689,13567,1074,5074,-4000,33657,25256,8401,2020,1117,903,631,991,-360,0,37,-37,2651,2145,506,6046.0,6060.0,5684.0,5775.0,150477
2009-04-20,4433,6329,-1896,30462,16614,13848,1052,4989,-3937,35947,27932,8015,1631,1292,339,1548,1061,487,0,0,0,3179,2353,826,5772.0,5815.0,5668.0,5765.0,128665
2009-04-21,6335,6486,-151,30531,19762,10769,983,4710,-3727,37849,30958,6891,1565,2157,-592,1543,702,841,0,0,0,3108,2859,249,5667.0,5899.0,5654.0,5896.0,132016
